university_id,university_name,university_country
unvst-019b0caa-6757-7e4b-845b-71595353f9b4,Harbin Normal University,China
unvst-019b0caa-6757-7e4b-845b-715af894beca,Harbin University of Civil Engineering & Architecture,China
unvst-019b0caa-6757-7e4b-845b-715bf09c8b30,Harbin University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-715c75c697ac,Hubei University,China
unvst-019b0caa-6757-7e4b-845b-715d039f6980,Hunan Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-715ecf364c04,Hunan Normal University,China
unvst-019b0caa-6757-7e4b-845b-715f7e2cc42f,Huazhong University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-71608895f345,Huazhong Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-7161660679e0,Huizhou University,China
unvst-019b0caa-6757-7e4b-845b-716236281a60,International Business University of Beijing,China
unvst-019b0caa-6757-7e4b-845b-7163f2fc3a3f,Inner Mongolia Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71646307afa2,Inner Mongolia Normal University,China
unvst-019b0caa-6757-7e4b-845b-7165e72ffcf6,Inner Mongolia Polytechnic University,China
unvst-019b0caa-6757-7e4b-845b-71662c2be305,Inner Mongolia University,China
unvst-019b0caa-6757-7e4b-845b-716726d8950e,Beijing Union University,China
unvst-019b0caa-6757-7e4b-845b-7168eb422df3,Jingdezhen China Institute,China
unvst-019b0caa-6757-7e4b-845b-716976e0ba6e,Jilin Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-716a043fd6a3,Jilin University,China
unvst-019b0caa-6757-7e4b-845b-716b77b1aac3,Jimei University,China
unvst-019b0caa-6757-7e4b-845b-716c36b2e3ec,Jinan University,China
unvst-019b0caa-6757-7e4b-845b-716d22579f0e,Jishou University,China
unvst-019b0caa-6757-7e4b-845b-716e18edfca6,Jiangsu University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-716f97475bef,Jiangxi University of Traditional Chinese Medicine,China
unvst-019b0caa-6757-7e4b-845b-717066f3e493,Jilin University of Technology,China
unvst-019b0caa-6757-7e4b-845b-71713ad6dbf4,Jiangxi Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-717257de49c1,Jiangxi Normal University,China
unvst-019b0caa-6757-7e4b-845b-7173ff38ea22,Jiangxi University of Finance and Economics,China
unvst-019b0caa-6757-7e4b-845b-7174543ad9e8,Jiaying University,China
unvst-019b0caa-6757-7e4b-845b-7175f2995bee,Kunmimg University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-71761c23dcd7,Liaocheng Teachers University,China
unvst-019b0caa-6757-7e4b-845b-71777b37fbd0,Shanghai Lida Polytechnic Institute,China
unvst-019b0caa-6757-7e4b-845b-71782236544b,Shanghai Lixin University of Commerce,China
unvst-019b0caa-6757-7e4b-845b-7179149fdc82,Liaoning Normal University,China
unvst-019b0caa-6757-7e4b-845b-717ad776eb1c,Liaoning Technical University,China
unvst-019b0caa-6757-7e4b-845b-717b66cb5e27,Liaoning University,China
unvst-019b0caa-6757-7e4b-845b-717cea8caed7,Luxun Academy of Fine Art,China
unvst-019b0caa-6757-7e4b-845b-717db6495c52,Luzhou Medical College,China
unvst-019b0caa-6757-7e4b-845b-717eb8b7e995,Lanzhou University,China
unvst-019b0caa-6757-7e4b-845b-717f0ba09e51,Ningbo University,China
unvst-019b0caa-6757-7e4b-845b-71804a55cf62,Ningbo University of Technology,China
unvst-019b0caa-6757-7e4b-845b-718180cb743b,North China Electric Power University,China
unvst-019b0caa-6757-7e4b-845b-7182b702ffa9,Nanchang University,China
unvst-019b0caa-6757-7e4b-845b-7183cf2a6624,North China University of Technology,China
unvst-019b0caa-6757-7e4b-845b-71847a79269e,Northeast Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71855053c390,Northeast Forest University,China
unvst-019b0caa-6757-7e4b-845b-71868565be94,Neijiang Teacher University,China
unvst-019b0caa-6757-7e4b-845b-7187cd18284e,Northeast Normal University,China
unvst-019b0caa-6757-7e4b-845b-7188f3ecaed4,Northeastern University,China
unvst-019b0caa-6757-7e4b-845b-718987386977,Northeast University at Qinhuangdao Campus,China
unvst-019b0caa-6757-7e4b-845b-718a9eccba0b,Beijing New Asia University,China
unvst-019b0caa-6757-7e4b-845b-718b5c5bcf68,Nanjing Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-718cec9f2b33,Nanjing Forestry University,China
unvst-019b0caa-6757-7e4b-845b-718dd6cd1532,Nanjing Institute of Meteorology,China
unvst-019b0caa-6757-7e4b-845b-718ed31326b4,Nanjing Medical University,China
unvst-019b0caa-6757-7e4b-845b-718f0829b7f2,Nanjing Normal University,China
unvst-019b0caa-6757-7e4b-845b-71900150e297,Northern Jiaotong University,China
unvst-019b0caa-6757-7e4b-845b-71914684eba5,Nanjing University of Chemical Technology,China
unvst-019b0caa-6757-7e4b-845b-71927b4cc671,Nanjing University,China
unvst-019b0caa-6757-7e4b-845b-719333927031,Nanjing University of Economics,China
unvst-019b0caa-6757-7e4b-845b-7194e9d45ff8,Nanjing University of Posts and Telecommunications,China
unvst-019b0caa-6757-7e4b-845b-719516eedb3b,Nanjing University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-7196e964f94c,Nanjing University of Traditional Chinese Medicine,China
unvst-019b0caa-6757-7e4b-845b-71975556650c,Nanjing Union Theological Seminary,China
unvst-019b0caa-6757-7e4b-845b-7198f353d1e2,Nankai University,China
unvst-019b0caa-6757-7e4b-845b-7199e89fea89,The University of Nottingham Ningbo China,China
unvst-019b0caa-6757-7e4b-845b-719a841cdb3f,Northern Sichuan Medical College,China
unvst-019b0caa-6757-7e4b-845b-719b412c0011,Nanjing University of Aeronautics and Astronautics,China
unvst-019b0caa-6757-7e4b-845b-719c62331611,National University of Defense Technology,China
unvst-019b0caa-6757-7e4b-845b-719d341fdb24,Northwest A&F University,China
unvst-019b0caa-6757-7e4b-845b-719e05df794a,Northwest Normal University Lanzhou,China
unvst-019b0caa-6757-7e4b-845b-719fc19ae71c,Northwest Polytechnical University Xi'an,China
unvst-019b0caa-6757-7e4b-845b-71a043b59bd9,Northwest University Xi'an,China
unvst-019b0caa-6757-7e4b-845b-71a1565a6af4,Ningxia Medical College,China
unvst-019b0caa-6757-7e4b-845b-71a20699dd6f,Ningxia University,China
unvst-019b0caa-6757-7e4b-845b-71a3ef2eeb9b,Ocean University of China,China
unvst-019b0caa-6757-7e4b-845b-71a4f976f6ba,Guangdong Peizheng College,China
unvst-019b0caa-6757-7e4b-845b-71a5d6a38807,Peking University,China
unvst-019b0caa-6757-7e4b-845b-71a67069ad3d,Panzhihua University,China
unvst-019b0caa-6757-7e4b-845b-71a716289745,Qingdao University,China
unvst-019b0caa-6757-7e4b-845b-71a8c0787be4,Qufu Normal University,China
unvst-019b0caa-6757-7e4b-845b-71a9033d588a,Qinghai Normal University,China
unvst-019b0caa-6757-7e4b-845b-71aa87ce4fa5,Qinghai Radio & Television University,China
unvst-019b0caa-6757-7e4b-845b-71ab8b3355d0,Qinghai University,China
unvst-019b0caa-6757-7e4b-845b-71ac912d5ace,Qingdao University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-71ad8c0f7307,Qiongzhou University,China
unvst-019b0caa-6757-7e4b-845b-71ae9ab4fd66,Renmin University of China,China
unvst-019b0caa-6757-7e4b-845b-71af21161447,Shanghai Sanda University,China
unvst-019b0caa-6757-7e4b-845b-71b0a7e1174b,Chongqing Three Gorges University,China
unvst-019b0caa-6757-7e4b-845b-71b1336d3514,Shanghai Business School,China
unvst-019b0caa-6757-7e4b-845b-71b29720b9a5,South China Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71b3b8286581,South China Construction University,China
unvst-019b0caa-6757-7e4b-845b-71b44d9e3645,South China Normal University,China
unvst-019b0caa-6757-7e4b-845b-71b567180cc8,Sichuan University,China
unvst-019b0caa-6757-7e4b-845b-71b6c8bb706a,South China University of Technology,China
unvst-019b0caa-6757-7e4b-845b-71b795cbee56,Shandong University of Art and Design,China
unvst-019b0caa-6757-7e4b-845b-71b87ea31319,Shandong Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71b9ebf607d2,Shandong Economic University,China
unvst-019b0caa-6757-7e4b-845b-71ba50f185e0,Shanghai Dainji University,China
unvst-019b0caa-6757-7e4b-845b-71bbabc97e3a,Shandong Medical University,China
unvst-019b0caa-6757-7e4b-845b-71bcb870adfa,Shandong Normal University,China
unvst-019b0caa-6757-7e4b-845b-71bd7754b674,Shandong University,China
unvst-019b0caa-6757-7e4b-845b-71beef5f81a3,Shandong University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-71bfaf618499,Shandong University of Triaditional Chinese Medicine,China
unvst-019b0caa-6757-7e4b-845b-71c03386a6b4,Shandong University of Technology,China
unvst-019b0caa-6757-7e4b-845b-71c1ef373c37,Shandong University of Finance and Economics,China
unvst-019b0caa-6757-7e4b-845b-71c205ab4cf1,Southeast University,China
unvst-019b0caa-6757-7e4b-845b-71c3d92b534b,Shaoguan University,China
unvst-019b0caa-6757-7e4b-845b-71c45f4ffd00,Shanghai Customs College,China
unvst-019b0caa-6757-7e4b-845b-71c549b91979,Shanghai Fisheries University,China
unvst-019b0caa-6757-7e4b-845b-71c6dd112db5,Shanghai Institue of Foreign Trade,China
unvst-019b0caa-6757-7e4b-845b-71c75bc58e96,Shanghai International Studies University,China
unvst-019b0caa-6757-7e4b-845b-71c83b3a668b,Shanghai Maritime University,China
unvst-019b0caa-6757-7e4b-845b-71c93547a5ad,Shanghai Medical University,China
unvst-019b0caa-6757-7e4b-845b-71ca1eb59980,Shanghai Ouhua Vocational Technical College,China
unvst-019b0caa-6757-7e4b-845b-71cba29c2307,Shanghai Sipo Polytechnic,China
unvst-019b0caa-6757-7e4b-845b-71cc34970a86,Shanghai Second Medical University,China
unvst-019b0caa-6757-7e4b-845b-71cd4de450ee,Shanghai Second Polytechnic University,China
unvst-019b0caa-6757-7e4b-845b-71ce653de579,Shanghai TieDao University,China
unvst-019b0caa-6757-7e4b-845b-71cf2996c3eb,Shanghai Normal University,China
unvst-019b0caa-6757-7e4b-845b-71d053673459,Shanghai Television University,China
unvst-019b0caa-6757-7e4b-845b-71d1b48158cc,Shanghai University,China
unvst-019b0caa-6757-7e4b-845b-71d25870be0b,ShanghaiTech University,China
unvst-019b0caa-6757-7e4b-845b-71d3861acd8f,Shanghai University of Finance and Economics,China
unvst-019b0caa-6757-7e4b-845b-71d4e4e3f181,Shanghai University of Traditional Chinese Medicine and Pharmacology,China
unvst-019b0caa-6757-7e4b-845b-71d5296b7b41,Shihezi University,China
unvst-019b0caa-6757-7e4b-845b-71d68d4fb0e4,Sichuan Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71d7bd073a02,Sichuan Normal University,China
unvst-019b0caa-6757-7e4b-845b-71d857636429,Sichuan International Studies University,China
unvst-019b0caa-6757-7e4b-845b-71d9f73b3338,Shanghai Jiaotong University,China
unvst-019b0caa-6757-7e4b-845b-71daa1b21bb9,Shenyang Jianzhu University,China
unvst-019b0caa-6757-7e4b-845b-71db1ea2ff98,2nd Military Medical University,China
unvst-019b0caa-6757-7e4b-845b-71dc44906c74,Shaanxi Normal University,China
unvst-019b0caa-6757-7e4b-845b-71ddff3400e2,Shantou University,China
unvst-019b0caa-6757-7e4b-845b-71de1d2a2114,Suzhou University,China
unvst-019b0caa-6757-7e4b-845b-71df0ea347b1,Shanghai University of Engineering Science,China
unvst-019b0caa-6757-7e4b-845b-71e0557b65f0,South University of Science and Technology of China,China
unvst-019b0caa-6757-7e4b-845b-71e179f995f8,Southwest Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71e2e4342932,Southwest Forestry University,China
unvst-019b0caa-6757-7e4b-845b-71e312912a91,Southwest Jiaotong University,China
unvst-019b0caa-6757-7e4b-845b-71e4c6e986eb,Southwest University,China
unvst-019b0caa-6757-7e4b-845b-71e58942c1f9,Southwest Petroleum University,China
unvst-019b0caa-6757-7e4b-845b-71e6b52eba39,Chongqing Normal University Foreign Trade and Business College,China
unvst-019b0caa-6757-7e4b-845b-71e7376b5ce3,Southwest University of Finance and Economics,China
unvst-019b0caa-6757-7e4b-845b-71e82a340052,Southwest University of Nationalities,China
unvst-019b0caa-6757-7e4b-845b-71e9d40767ac,Southwest University of Political Science and Law,China
unvst-019b0caa-6757-7e4b-845b-71eaf39b5039,Southwest University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-71eb2e194df7,South West University Yucai College,China
unvst-019b0caa-6757-7e4b-845b-71ec77989568,Shanxi Agricultural University,China
unvst-019b0caa-6757-7e4b-845b-71ed072f627b,Shanxi University,China
unvst-019b0caa-6757-7e4b-845b-71eebcf5d692,Shenyang Institute of Chemical Technology,China
unvst-019b0caa-6757-7e4b-845b-71efe7069e0f,Shenyang Pharmaceutical University,China
unvst-019b0caa-6757-7e4b-845b-71f092fe2c72,Shenyang Polytechnic University,China
unvst-019b0caa-6757-7e4b-845b-71f138922989,Southern Yangtze University,China
unvst-019b0caa-6757-7e4b-845b-71f26434c307,Shenyang University,China
unvst-019b0caa-6757-7e4b-845b-71f352f6a45b,Shenzhen University,China
unvst-019b0caa-6757-7e4b-845b-71f4ba3423ba,Tianjin Medical University,China
unvst-019b0caa-6757-7e4b-845b-71f50d881192,Tianjin Academy of Fine Art,China
unvst-019b0caa-6757-7e4b-845b-71f66d457eb7,Tianjin University of Commerce,China
unvst-019b0caa-6757-7e4b-845b-71f760c6bfa0,Tongji Medical University,China
unvst-019b0caa-6757-7e4b-845b-71f823fcf6f8,Tianjin Normal University,China
unvst-019b0caa-6757-7e4b-845b-71f96ce3cc88,Tianjin Polytechnic University,China
unvst-019b0caa-6757-7e4b-845b-71fa71bce794,Tianjin Open University,China
unvst-019b0caa-6757-7e4b-845b-71fb8bf4a173,Tianjin University,China
unvst-019b0caa-6757-7e4b-845b-71fc3d012617,Tianjin University of Finance & Economics,China
unvst-019b0caa-6757-7e4b-845b-71fd81369c9f,Tianjin University of Technology,China
unvst-019b0caa-6757-7e4b-845b-71fe321c463b,3rd Military Medical University,China
unvst-019b0caa-6757-7e4b-845b-71ff5826f8ed,Tongji University,China
unvst-019b0caa-6757-7e4b-845b-72008c90ccf3,Tsinghua University,China
unvst-019b0caa-6757-7e4b-845b-720137903a57,Tibet Tibetan Medical College,China
unvst-019b0caa-6757-7e4b-845b-7202d99a7c1a,Taiyuan University of Technology,China
unvst-019b0caa-6757-7e4b-845b-7203359e37e2,Taizhou College,China
unvst-019b0caa-6757-7e4b-845b-7204fcc49b90,University of Electronic Science and Technology of China,China
unvst-019b0caa-6757-7e4b-845b-72056949ed9f,University of Hydraulic Electric Engineering,China
unvst-019b0caa-6757-7e4b-845b-72068a6231a3,University of International Business and Economics,China
unvst-019b0caa-6757-7e4b-845b-72079ac5ed56,University of Jinan,China
unvst-019b0caa-6757-7e4b-845b-7208200335c9,Shanghai City College,China
unvst-019b0caa-6757-7e4b-845b-72097eab4831,South China University,China
unvst-019b0caa-6757-7e4b-845b-720a6677995f,Shanghai University of Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-720b513a39ad,University of Science and Technology Beijing,China
unvst-019b0caa-6757-7e4b-845b-720c6c7714dc,University of Science and Technology of China,China
unvst-019b0caa-6757-7e4b-845b-720d7e8d675b,Tibet University,China
unvst-019b0caa-6757-7e4b-845b-720e4eac230a,Urumqi Vocational University,China
unvst-019b0caa-6757-7e4b-845b-720f22862603,West China University of Medical Sciences,China
unvst-019b0caa-6757-7e4b-845b-7210def9866a,Wudanshan Taoist College,China
unvst-019b0caa-6757-7e4b-845b-72115cdec86e,Wuhan Automobile Polytechnical University,China
unvst-019b0caa-6757-7e4b-845b-72128b35e928,Wuhan Transportation University,China
unvst-019b0caa-6757-7e4b-845b-721366a705b6,Wuhan University,China
unvst-019b0caa-6757-7e4b-845b-7214a08cdf5e,Wuhan University of Technology,China
unvst-019b0caa-6757-7e4b-845b-7215dcf081dd,Wuhan University School of Medicine,China
unvst-019b0caa-6757-7e4b-845b-721667bfbd40,Wuhan Technical University of Surveying and Mapping,China
unvst-019b0caa-6757-7e4b-845b-72178766b90b,Wuhan University of Hydraulic and Electric Engineering,China
unvst-019b0caa-6757-7e4b-845b-72182a0008b7,Wuxi University of Light Industry,China
unvst-019b0caa-6757-7e4b-845b-7219e7cc261e,Wuyi University,China
unvst-019b0caa-6757-7e4b-845b-721aec5c02e1,Wenzhou Medical College,China
unvst-019b0caa-6757-7e4b-845b-721b12547b99,Wenzhou University,China
unvst-019b0caa-6757-7e4b-845b-721c3e74da78,Xi'an Academy of Fine Art,China
unvst-019b0caa-6757-7e4b-845b-721d1728c65b,Xi'an Highway University,China
unvst-019b0caa-6757-7e4b-845b-721ec6bfe050,Xi'an University of Architecture and Technology,China
unvst-019b0caa-6757-7e4b-845b-721f1fba354d,Xi'an University of Technology,China
unvst-019b0caa-6757-7e4b-845b-722090ddcb22,Xinghai Conservatory of Music,China
unvst-019b0caa-6757-7e4b-845b-7221e1bd203c,Xi'an University of Electronic Science and Technology,China
unvst-019b0caa-6757-7e4b-845b-72229f055ff9,Xijiang University,China
unvst-019b0caa-6757-7e4b-845b-72238af9e907,Xi'an International Studies University,China
unvst-019b0caa-6757-7e4b-845b-7224e78ed908,Xinjiang Agriculture University,China
unvst-019b0caa-6757-7e4b-845b-7225270335d0,Xinjiang Normal University,China
unvst-019b0caa-6758-7962-9583-909501d61f9c,Xi'an Jiaotong-Liverpool University,China
unvst-019b0caa-6758-7962-9583-909669f31ae9,Xi'an Eurasia University,China
unvst-019b0caa-6758-7962-9583-90975f90e6ea,Xi'an Jiaotong University,China
unvst-019b0caa-6758-7962-9583-909825116d25,Xinjiang University,China
unvst-019b0caa-6758-7962-9583-909927f9764a,Xinjiang University of Finance and Economics,China
unvst-019b0caa-6758-7962-9583-909a808de350,Xiamen University,China
unvst-019b0caa-6758-7962-9583-909bd45d794c,Xiangtan Normal University,China
unvst-019b0caa-6758-7962-9583-909c966a1794,Xiangtan University,China
unvst-019b0caa-6758-7962-9583-909de476496a,Tibet Agricultural and Animal Husbandry College,China
unvst-019b0caa-6758-7962-9583-909e5526078b,Tibet University of Nationalities,China
unvst-019b0caa-6758-7962-9583-909fc9a39f9a,Xuzhou Normal University,China
unvst-019b0caa-6758-7962-9583-90a09f827c7d,Yangtze University,China
unvst-019b0caa-6758-7962-9583-90a1c92ba086,Yan'an University,China
unvst-019b0caa-6758-7962-9583-90a2439ea3e6,Yanbian University,China
unvst-019b0caa-6758-7962-9583-90a36d2b1112,Yanbian University of Science and Technology,China
unvst-019b0caa-6758-7962-9583-90a4f94f4c67,Huaihua Medical College,China
unvst-019b0caa-6758-7962-9583-90a57dd98fdc,Yunnan Agriculture University,China
unvst-019b0caa-6758-7962-9583-90a68a998f5e,Yunnan Normal University,China
unvst-019b0caa-6758-7962-9583-90a7b23f58a2,Yunnan University,China
unvst-019b0caa-6758-7962-9583-90a852d1166b,Yan Shan University,China
unvst-019b0caa-6758-7962-9583-90a9936c7520,Yantai Education Institute & Yantai Television University,China
unvst-019b0caa-6758-7962-9583-90aa8d16d86e,Ludong University,China
unvst-019b0caa-6758-7962-9583-90ab1d31686d,Yantai University,China
unvst-019b0caa-6758-7962-9583-90acdb521210,Yangtze Normal University,China
unvst-019b0caa-6758-7962-9583-90adf7f4e932,Yangzhou University,China
unvst-019b0caa-6758-7962-9583-90aea8acc5b8,Zhengda Software College,China
unvst-019b0caa-6758-7962-9583-90af89d293b3,Buddhist Acamedy of China,China
unvst-019b0caa-6758-7962-9583-90b0498d5043,Zhongnan University of Technology,China
unvst-019b0caa-6758-7962-9583-90b17e2bf26f,Zhejiang Forestry University,China
unvst-019b0caa-6758-7962-9583-90b259e5fbcd,Zhejiang Gongshang University,China
unvst-019b0caa-6758-7962-9583-90b35fca0e9c,Zhejiang Normal University,China
unvst-019b0caa-6758-7962-9583-90b4a2194ec3,Zhanjiang Ocean University,China
unvst-019b0caa-6758-7962-9583-90b5e0362087,Zhejiang University,China
unvst-019b0caa-6758-7962-9583-90b6597d8045,Zhejiang University of Technology,China
unvst-019b0caa-6758-7962-9583-90b7046c453d,Zhongnan University of Economics and Law,China
unvst-019b0caa-6758-7962-9583-90b8c9d57628,Zhongnan University of Finance and Economics,China
unvst-019b0caa-6758-7962-9583-90b910004037,Sichuan Fine Art Institute,China
unvst-019b0caa-6758-7962-9583-90ba8b4e5bde,Zhejiang Sci-Tech University,China
unvst-019b0caa-6758-7962-9583-90bb66b579f4,Zhongshan University,China
unvst-019b0caa-6758-7962-9583-90bc6ff6bb21,Zhengzhou Grain University,China
unvst-019b0caa-6758-7962-9583-90bd0871fbb7,Zhengzhou University of Technology,China
unvst-019b0caa-6758-7962-9583-90bef0bf67fa,Universidad Autónoma de Manizales,Colombia
unvst-019b0caa-6758-7962-9583-90bfc22d710b,Universidad Bellas Artes,Colombia
unvst-019b0caa-6758-7962-9583-90c08be99d36,Conservatorio del Tolima,Colombia
unvst-019b0caa-6758-7962-9583-90c10331dad4,Colegio de Estudios Superiores de Administración (CESA),Colombia
